"Once Upon A Time: Season 3 // Pada Zaman Dahulu: Musim 3","100.000","Once Upon A Time: Season 3 // Pada Zaman Dahulu: Musim 3","100.000","null","null","null","null"
"ONE PIECE: Zou ① // ワンピース: ゾウ編①","100.000","ONE PIECE: Zou ① // ワンピース: ゾウ編①","100.000","null","null","null","null"
"ONE PIECE: Zou ② // ワンピース: ゾウ編②","100.000","ONE PIECE: Zou ② // ワンピース: ゾウ編②","100.000","null","null","null","null"
"ONE PIECE: Whole Cake Island ① // ワンピース: ホールケーキアイランド編①","100.000","ONE PIECE: Whole Cake Island ① // ワンピース: ホールケーキアイランド編①","100.000","null","null","null","null"
"ONE PIECE: Whole Cake Island ② // ワンピース: ホールケーキアイランド編②","100.000","ONE PIECE: Whole Cake Island ② // ワンピース: ホールケーキアイランド編②","100.000","null","null","null","null"
"ONE PIECE: Whole Cake Island ③ // ワンピース: ホールケーキアイランド編③","100.000","ONE PIECE: Whole Cake Island ③ // ワンピース: ホールケーキアイランド編③","100.000","null","null","null","null"
"ONE PIECE: Whole Cake Island ④ // ワンピース: ホールケーキアイランド編④","100.000","ONE PIECE: Whole Cake Island ④ // ワンピース: ホールケーキアイランド編④","100.000","null","null","null","null"
"ONE PIECE: Whole Cake Island ⑤ // ワンピース: ホールケーキアイランド編⑤","100.000","ONE PIECE: Whole Cake Island ⑤ // ワンピース: ホールケーキアイランド編⑤","100.000","null","null","null","null"
"ONE PIECE: Whole Cake Island ⑥ // ワンピース: ホールケーキアイランド編⑥","100.000","ONE PIECE: Whole Cake Island ⑥ // ワンピース: ホールケーキアイランド編⑥","100.000","null","null","null","null"
"People Just Do Nothing: Season 2","100.000","People Just Do Nothing: Season 2","200.000","null","null","null","null"
"People Just Do Nothing: Season 3","100.000","People Just Do Nothing: Season 3","200.000","null","null","null","null"
"People Just Do Nothing: Season 4","100.000","People Just Do Nothing: Season 4","100.000","null","null","null","null"
"Pernille: Season 2 // Pørni: Season 2","100.000","null","null","null","null","null","null"
"Pernille: Season 3 // Pørni: Season 3","100.000","null","null","null","null","null","null"
"Police in a Pod: Season 1 // ハコヅメ～交番女子の逆襲～: シーズン1","100.000","Police in a Pod: Season 1 // ハコヅメ～交番女子の逆襲～: シーズン1","100.000","null","null","null","null"
"Polowanie Na Ćmy: Season 1","100.000","Polowanie Na Ćmy: Season 1","200.000","null","null","null","null"
"Pretend It’s a City: Limited Series","100.000","Pretend It’s a City: Limited Series","100.000","null","null","null","null"
"Qi Refining for 3000 Years // 煉氣練了 3000 年 // 炼气练了3000年","100.000","Qi Refining for 3000 Years // 煉氣練了 3000 年 // 炼气练了3000年","400.000","null","null","null","null"
"Queer Eye: Brazil: Season 1 // Queer Eye: Brasil: Season 1","100.000","Queer Eye: Brazil: Season 1 // Queer Eye: Brasil: Season 1","100.000","null","null","null","null"
"Reasonable Doubt: A Tale of Two Kidnappings: Limited Series // Duda razonable: Historia de dos secuestros: Miniserie","100.000","Reasonable Doubt: A Tale of Two Kidnappings: Limited Series // Duda razonable: Historia de dos secuestros: Miniserie","100.000","null","null","null","null"
"Recommendations for Solo Live Girls: Season 3 // ソロ活女子のススメ: シーズン3","100.000","Recommendations for Solo Live Girls: Season 3 // ソロ活女子のススメ: シーズン3","100.000","null","null","null","null"
"Reign of the Seven Spellblades: Season 1 // 七つの魔剣が支配する: シーズン1","100.000","Reign of the Seven Spellblades: Season 1 // 七つの魔剣が支配する: シーズン1","300.000","null","null","null","null"
"Restaurants on the Edge: Season 1","100.000","Restaurants on the Edge: Season 1","100.000","null","null","null","null"
"Rich House","2:50","null","null","null","null","null","null"
"Rilakkuma and Kaoru: Season 1 // リラックマとカオルさん: シーズン1","100.000","Rilakkuma and Kaoru: Season 1 // リラックマとカオルさん: シーズン1","200.000","null","null","null","null"
"Rilakkuma's Theme Park Adventure: Season 1 // リラックマと遊園地: シーズン1","100.000","Rilakkuma's Theme Park Adventure: Season 1 // リラックマと遊園地: シーズン1","200.000","null","null","null","null"
"Samurai Gourmet: Season 1 // 野武士のグルメ: シーズン1","100.000","Samurai Gourmet: Season 1 // 野武士のグルメ: シーズン1","100.000","null","null","null","null"
"SanPa: Sins of the Savior: Limited Series // SanPa: Luci e tenebre di San Patrignano: Limited Series","100.000","SanPa: Sins of the Savior: Limited Series // SanPa: Luci e tenebre di San Patrignano: Limited Series","100.000","null","null","null","null"
"Scum's Wish: Season 1 // クズの本懐: シーズン1","100.000","Scum's Wish: Season 1 // クズの本懐: シーズン1","100.000","null","null","null","null"
"Senduk Swap: Season 1","100.000","null","null","null","null","null","null"
"Seven Orifices: Season 1 // 滅相も無い: シーズン1","100.000","null","null","null","null","null","null"
"Sing","5:45","Sing","1:18","null","null","null","null"
"Solitary Gourmet: Season 5 // 孤独のグルメ: シーズン5","100.000","Solitary Gourmet: Season 5 // 孤独のグルメ: シーズン5","100.000","null","null","null","null"
"Solitary Gourmet: Season 6 // 孤独のグルメ: シーズン6","100.000","Solitary Gourmet: Season 6 // 孤独のグルメ: シーズン6","100.000","null","null","null","null"
"Solitary Gourmet: Season 7 // 孤独のグルメ: シーズン7","100.000","Solitary Gourmet: Season 7 // 孤独のグルメ: シーズン7","100.000","null","null","null","null"
"Solitary Gourmet: Season 8 // 孤独のグルメ: シーズン8","100.000","Solitary Gourmet: Season 8 // 孤独のグルメ: シーズン8","100.000","null","null","null","null"
"Solitary Gourmet: Season 9 // 孤独のグルメ: シーズン9","100.000","Solitary Gourmet: Season 9 // 孤独のグルメ: シーズン9","100.000","null","null","null","null"
"Sparking Joy: Season 1","100.000","Sparking Joy: Season 1","200.000","null","null","null","null"
"Styling Hollywood: Season 1","100.000","Styling Hollywood: Season 1","100.000","null","null","null","null"
"Sword Art Online Alternative: Gun Gale Online: Season 1 // ソードアート・オンライン オルタナティブ ガンゲイル・オンライン: シーズン1","100.000","Sword Art Online Alternative: Gun Gale Online: Season 1 // ソードアート・オンライン オルタナティブ ガンゲイル・オンライン: シーズン1","100.000","null","null","null","null"
"Takara-kun & Amagi-kun: Season 1 // 高良くんと天城くん: シーズン1","100.000","Takara-kun & Amagi-kun: Season 1 // 高良くんと天城くん: シーズン1","200.000","null","null","null","null"
"Tannbach - Schicksal eines Dorfes: Season 1","100.000","Tannbach - Schicksal eines Dorfes: Season 1","100.000","null","null","null","null"
"The Adventures of Tintin: Season 1 // Les aventures de Tintin: Saison 1","100.000","The Adventures of Tintin: Season 1 // Les aventures de Tintin: Saison 1","200.000","null","null","null","null"
"The Cabin with Bert Kreischer: Season 1","100.000","The Cabin with Bert Kreischer: Season 1","300.000","null","null","null","null"
"The Chef Show: Season 1 - Volume 2","100.000","The Chef Show: Season 1 - Volume 2","100.000","null","null","null","null"
"The City of Friends: Season 1 // Vennebyen","100.000","The City of Friends: Season 1 // Vennebyen","100.000","null","null","null","null"
"The Daily Life of the Immortal King: Season 3 // 仙王的日常生活: 第 3 季","100.000","The Daily Life of the Immortal King: Season 3 // 仙王的日常生活: 第 3 季","200.000","null","null","null","null"
"The Fight for Justice: Paolo Guerrero: Season 1 // Contigo Capitán: Season 1","100.000","The Fight for Justice: Paolo Guerrero: Season 1 // Contigo Capitán: Season 1","100.000","null","null","null","null"
"The Fix: Season 1","100.000","null","null","null","null","null","null"
"The Future Of: Season 1","100.000","The Future Of: Season 1","200.000","null","null","null","null"
"The Great Haruko: Season 1 // 最高のオバハン 中島ハルコ: シーズン1","100.000","The Great Haruko: Season 1 // 最高のオバハン 中島ハルコ: シーズン1","100.000","null","null","null","null"
"The Guardians of Justice: Season 1","100.000","The Guardians of Justice: Season 1","200.000","null","null","null","null"
"The Lying Life of Adults: Limited Series // La vita bugiarda degli adulti: Limited Series","100.000","The Lying Life of Adults: Limited Series // La vita bugiarda degli adulti: Limited Series","200.000","null","null","null","null"
"The Movies That Made Us: Season 1","100.000","The Movies That Made Us: Season 1","300.000","null","null","null","null"
"The Neighbor: Season 1 // El vecino: Temporada 1","100.000","The Neighbor: Season 1 // El vecino: Temporada 1","100.000","null","null","null","null"
"The Orbital Children: Season 1 // 地球外少年少女: シーズン1","100.000","The Orbital Children: Season 1 // 地球外少年少女: シーズン1","200.000","null","null","null","null"
"The Plan: Season 1","100.000","The Plan: Season 1","100.000","null","null","null","null"
"The Rapist's Journal : Season 1 // Będziesz następna!: Season 1","100.000","The Rapist's Journal : Season 1 // Będziesz następna!: Season 1","300.000","null","null","null","null"
"The Sun Stands Still -The Eclipse-: Season 1 // 連続ドラマW 太陽は動かない ―THE ECLIPSE―: シーズン1","100.000","null","null","null","null","null","null"
"The Thin Blue Line: Season 1","100.000","null","null","null","null","null","null"
"The Toys That Made Us: Season 3","100.000","The Toys That Made Us: Season 3","200.000","null","null","null","null"
"The Unusual Suspects: Season 1","100.000","The Unusual Suspects: Season 1","100.000","null","null","null","null"
"The Windsors: Season 1","100.000","The Windsors: Season 1","300.000","null","null","null","null"
"Three Days of Christmas: Season 1 // Días de Navidad: Temporada 1","100.000","Three Days of Christmas: Season 1 // Días de Navidad: Temporada 1","1.300.000","null","null","null","null"
"Tobot Daedo’s Heroes: Season 1 // 또봇: 대도시의 영웅들: 시즌 1","100.000","Tobot Daedo’s Heroes: Season 1 // 또봇: 대도시의 영웅들: 시즌 1","100.000","null","null","null","null"
"Ugly Delicious: Season 2","100.000","Ugly Delicious: Season 2","100.000","null","null","null","null"
"Umamusume: Pretty Derby: Season 3 // ウマ娘 プリティーダービー: Season 3","100.000","null","null","null","null","null","null"
"Until The Cherry Blossom Falls: Season 1 // 僕だけが17歳の世界で: シーズン1","100.000","Until The Cherry Blossom Falls: Season 1 // 僕だけが17歳の世界で: シーズン1","200.000","null","null","null","null"
"Upper Middle Bogan: Season 1","100.000","Upper Middle Bogan: Season 1","100.000","null","null","null","null"
"Vampire in the Garden: Season 1 // ヴァンパイア・イン・ザ・ガーデン: シーズン1","100.000","Vampire in the Garden: Season 1 // ヴァンパイア・イン・ザ・ガーデン: シーズン1","400.000","null","null","null","null"
"Waffles + Mochi's Restaurant: Season 1","100.000","Waffles + Mochi's Restaurant: Season 1","200.000","null","null","null","null"
"We Are the Wave: Season 1 // Wir sind die Welle: Staffel 1","100.000","We Are the Wave: Season 1 // Wir sind die Welle: Staffel 1","200.000","null","null","null","null"
"Weissensee: Season 1","100.000","Weissensee: Season 1","100.000","null","null","null","null"
"Weissensee: Season 2","100.000","Weissensee: Season 2","100.000","null","null","null","null"
"Weissensee: Season 3","100.000","Weissensee: Season 3","100.000","null","null","null","null"
"Weissensee: Season 4","100.000","Weissensee: Season 4","100.000","null","null","null","null"
"West Coast Customs: Season 6","100.000","West Coast Customs: Season 6","100.000","null","null","null","null"
"Women of Mafia: Season 1 // Kobiety Mafii: Sezon 1","100.000","Women of Mafia: Season 1 // Kobiety Mafii: Sezon 1","100.000","null","null","null","null"
"Women of Mafia: Season 2 // Kobiety Mafii: Sezon 2","100.000","Women of Mafia: Season 2 // Kobiety Mafii: Sezon 2","100.000","null","null","null","null"
"Wormwood: Chapters 1-6","100.000","Wormwood: Chapters 1-6","100.000","null","null","null","null"
"Yoga: Volume 1","100.000","Yoga: Volume 1","100.000","null","null","null","null"
"YooHoo to the Rescue: Season 2","100.000","YooHoo to the Rescue: Season 2","100.000","null","null","null","null"
"1992: The Top Game : Season 1 // 1992 Wielka Gra: Season 1","100.000","null","null","null","null","null","null"
