"A Dangerous Practice // Predestinado","No","","4.400.000","1:49","2.400.000","","","","","","null",""
"Afterlife of the Party","Yes","2021-09-02","4.400.000","1:50","2.400.000","","","","","","null",""
"Separation (2021)","No","","4.400.000","1:48","2.400.000","","","","","","null",""
"The Last Letter From Your Lover","No","2021-07-23","4.400.000","1:51","2.400.000","","","","","","null",""
"The Perfect Family // La familia perfecta","No","2022-05-11","4.400.000","1:50","2.400.000","","","","","","null",""
"Ladies in Black","No","","4.300.000","1:49","2.400.000","","","","","","null",""
"Luccas Neto: Príncipe Lu e a Lenda do Dragão","No","","4.300.000","1:49","2.400.000","","","","","","null",""
"Addicted (2014)","No","","4.200.000","1:46","2.400.000","","","","","","null",""
"Cargo","Yes","2018-05-18","4.200.000","1:44","2.400.000","","","","","","null",""
"Close (2022)","No","","4.200.000","1:44","2.400.000","","","","","","null",""
"Felon","No","","4.200.000","1:44","2.400.000","","","","","","null",""
"Love Hard","Yes","2021-11-05","4.200.000","1:46","2.400.000","","","","","","null",""
"Love Hurts // Amar te duele","No","","4.200.000","1:45","2.400.000","","","","","","null",""
"Pompeii","No","","4.200.000","1:44","2.400.000","","","","","","null",""
"The Wedding Planner","No","","4.200.000","1:44","2.400.000","","","","","","null",""
"Hard Target 2","No","","4.100.000","1:44","2.400.000","","","","","","null",""
"Daddy's Little Girls","No","","4.000.000","1:40","2.400.000","","","","","","null",""
"Hunt for the Wilderpeople","No","","4.000.000","1:41","2.400.000","","","","","","null",""
"Seal Team","No","2021-12-31","4.000.000","1:41","2.400.000","","","","","","null",""
"Resident Evil: Retribution","No","","3.900.000","1:36","2.400.000","","","","","","null",""
"Role Models (2008)","No","","3.900.000","1:39","2.400.000","","","","","","null",""
"DJ Cinderella // Cinderela Pop","Yes","2019-06-14","3.800.000","1:35","2.400.000","","","","","","null",""
"Young Adult","No","","3.800.000","1:34","2.400.000","","","","","","null",""
"Final Destination 5","No","","3.700.000","1:32","2.400.000","","","","","","null",""
"Noise","Yes","2023-03-17","3.700.000","1:31","2.400.000","","","","","","null",""
"Una película de huevos","No","","3.600.000","1:30","2.400.000","","","","","","null",""
"Joe Kidd","No","","3.500.000","1:28","2.400.000","","","","","","null",""
"Wrong Turn (2003)","No","","3.300.000","1:24","2.400.000","","","","","","null",""
"Barbie in a Mermaid Tale","No","","2.900.000","1:14","2.400.000","","","","","","null",""
"Ivy + Bean: Doomed to Dance","Yes","2022-09-02","2.300.000","0:57","2.400.000","","","","","","null",""
"Johnny Test's Ultimate Meatloaf Quest","Yes","2021-11-16","800.000","0:20","2.400.000","","","","","","null",""
"Schindler's List","No","","7.600.000","3:15","2.300.000","","","","","","null",""
"Tu Jhoothi Main Makkaar // तू झूठी मैं मक्कार","Yes","","6.000.000","2:39","2.300.000","","","","","","null",""
"Memoirs of a Geisha","No","","5.600.000","2:25","2.300.000","","","","","","null",""
"The Good Shepherd","No","","5.300.000","2:19","2.300.000","","","","","","null",""
"Uncut Gems","Yes","2020-01-31","5.200.000","2:16","2.300.000","","","","","","null",""
"A Jazzman's Blues","Yes","2022-09-23","5.000.000","2:08","2.300.000","","","","","","null",""
"Downton Abbey: A New Era","No","","4.700.000","2:05","2.300.000","","","","","","null",""
"Gridiron Gang","No","","4.700.000","2:05","2.300.000","","","","","","null",""
"Chappie","No","","4.600.000","2:01","2.300.000","","","","","","null",""
"Looper","No","","4.600.000","1:59","2.300.000","","","","","","null",""
"Two Is a Family // Demain tout commence","No","","4.600.000","1:58","2.300.000","","","","","","null",""
"Kong: Skull Island","No","","4.500.000","1:58","2.300.000","","","","","","null",""
"Mr. Malcolm's List","No","","4.500.000","1:58","2.300.000","","","","","","null",""
"Passengers (2016)","No","","4.500.000","1:56","2.300.000","","","","","","null",""
"Bumblebee","No","","4.400.000","1:55","2.300.000","","","","","","null",""
"Barbie (2023)","No","","4.300.000","1:54","2.300.000","","","","","","null",""
"The Girl Next Door (2004)","No","","4.300.000","1:50","2.300.000","","","","","","null",""
"The Italian Job (2003)","No","","4.300.000","1:51","2.300.000","","","","","","null",""
"Scary Stories to Tell in the Dark","No","","4.200.000","1:48","2.300.000","","","","","","null",""
"Wanted (2008)","No","","4.200.000","1:50","2.300.000","","","","","","null",""
"Heatwave (2022)","No","","4.100.000","1:45","2.300.000","","","","","","null",""
"The Burning Sea // Nordsjøen","No","","4.100.000","1:46","2.300.000","","","","","","null",""
"Veronica // Verónica","No","","4.100.000","1:45","2.300.000","","","","","","null",""
"Layer Cake","No","","4.000.000","1:45","2.300.000","","","","","","null",""
"The Contractor (2022)","No","","4.000.000","1:43","2.300.000","","","","","","null",""
"Bruce Almighty","No","","3.900.000","1:41","2.300.000","","","","","","null",""
"Escape Room (2019)","No","","3.900.000","1:40","2.300.000","","","","","","null",""
"Too Much Love // Çok Aşk","Yes","","3.900.000","1:40","2.300.000","","","","","","null",""
"Disappear Completely // Desaparecer por completo","No","","3.800.000","1:41","2.300.000","","","","","","null",""
"Family of Two (A Mother and Son Story)","No","","3.800.000","1:41","2.300.000","","","","","","null",""
"Airplane Mode // Modo Avião","Yes","2020-01-22","3.700.000","1:37","2.300.000","","","","","","null",""
"Happy Death Day (2017)","No","","3.700.000","1:36","2.300.000","","","","","","null",""
"Herself","No","","3.700.000","1:37","2.300.000","","","","","","null",""
"Women on the Edge // No me rompan","No","2023-12-01","3.700.000","1:35","2.300.000","","","","","","null",""
"Peter Rabbit (2018)","No","","3.600.000","1:35","2.300.000","","","","","","null",""
"STAND BY ME Doraemon // STAND BY ME ドラえもん","Yes","","3.600.000","1:36","2.300.000","","","","","","null",""
"A Deadly Invitation // Invitación a un asesinato","Yes","2023-10-06","3.500.000","1:33","2.300.000","","","","","","null",""
"Firedrake the Silver Dragon","No","2021-09-10","3.500.000","1:33","2.300.000","","","","","","null",""
"Good Boys (2019)","No","","3.400.000","1:30","2.300.000","","","","","","null",""
"Ouija (2014)","No","","3.400.000","1:29","2.300.000","","","","","","null",""
"Seed of Chucky","No","","3.300.000","1:26","2.300.000","","","","","","null",""
"The Hatchet Wielding Hitchhiker","Yes","2023-01-10","3.300.000","1:27","2.300.000","","","","","","null",""
"The Shallows","No","","3.300.000","1:26","2.300.000","","","","","","null",""
"The Little Rascals (1994)","No","","3.100.000","1:22","2.300.000","","","","","","null",""
"Malibu Rescue: The Next Wave","Yes","2020-08-04","2.700.000","1:11","2.300.000","","","","","","null",""
"The Land Before Time (1988)","No","","2.700.000","1:09","2.300.000","","","","","","null",""
"Blippi's Spooky Spell Halloween","Yes","","1.600.000","0:41","2.300.000","","","","","","null",""
"Carmen Sandiego: To Steal or Not to Steal","Yes","2020-03-10","1.200.000","0:31","2.300.000","","","","","","null",""
"True: Wuzzle Wegg Day","Yes","2020-03-27","900.000","0:23","2.300.000","","","","","","null",""
"If Anything Happens I Love You","Yes","2020-11-20","500.000","0:13","2.300.000","","","","","","null",""
"Gangubai Kathiawadi // गंगूबाई काठियावाड़ी","No","","5.700.000","2:33","2.200.000","","","","","","null",""
"Kingdom // キングダム","No","","5.000.000","2:14","2.200.000","","","","","","null",""
"Mission Raniganj: The Great Bharat Rescue // मिशन रानीगंज: द ग्रेट भारत रेस्क्यू","Yes","","5.000.000","2:15","2.200.000","","","","","","null",""
"4 Kings 2","No","","4.900.000","2:13","2.200.000","","","","","","null",""
"The Next Three Days","No","","4.900.000","2:13","2.200.000","","","","","","null",""
"The Big Short","No","","4.800.000","2:11","2.200.000","","","","","","null",""
"The Red Sea Diving Resort","Yes","2019-07-31","4.800.000","2:10","2.200.000","","","","","","null",""
"Adagio","Yes","","4.700.000","2:07","2.200.000","","","","","","null",""
"Black Box // Boîte Noire","No","","4.700.000","2:10","2.200.000","","","","","","null",""
"Spider-Man 2","No","","4.700.000","2:08","2.200.000","","","","","","null",""
"The Mirror Has Two Faces","No","","4.700.000","2:07","2.200.000","","","","","","null",""
"The Terminal","No","","4.700.000","2:10","2.200.000","","","","","","null",""
"The Mexican","No","","4.600.000","2:04","2.200.000","","","","","","null",""
"The Mummy (1999)","No","","4.500.000","2:05","2.200.000","","","","","","null",""
"What Happened to Monday","No","2017-08-18","4.500.000","2:04","2.200.000","","","","","","null",""
"Lohusa","No","","4.400.000","1:58","2.200.000","","","","","","null",""
"The International","No","","4.400.000","1:58","2.200.000","","","","","","null",""
"Marley & Me","No","","4.300.000","1:56","2.200.000","","","","","","null",""
"Aftermath (2021)","No","","4.200.000","1:55","2.200.000","","","","","","null",""
"Hillbilly Elegy","Yes","2020-11-24","4.200.000","1:57","2.200.000","","","","","","null",""
"How to Be a Latin Lover","No","","4.200.000","1:56","2.200.000","","","","","","null",""
"Pitch Perfect","No","","4.200.000","1:52","2.200.000","","","","","","null",""
"A Man of Action // Un hombre de acción","Yes","2022-11-30","4.100.000","1:52","2.200.000","","","","","","null",""
"Honeymoon with My Mother // Amor de madre","Yes","2022-04-29","4.100.000","1:51","2.200.000","","","","","","null",""
"I Am Mother","No","2019-06-07","4.100.000","1:54","2.200.000","","","","","","null",""
"One Day (2011)","No","","4.000.000","1:47","2.200.000","","","","","","null",""
"A Whisker Away // 泣きたい私は猫をかぶる","Yes","2020-06-18","3.900.000","1:45","2.200.000","","","","","","null",""
"Falling for Figaro","No","2021-10-22","3.800.000","1:45","2.200.000","","","","","","null",""
"Insidious: The Last Key","No","","3.800.000","1:43","2.200.000","","","","","","null",""
"Mr. Harrigan's Phone","Yes","2022-10-05","3.800.000","1:46","2.200.000","","","","","","null",""
"Live Twice"," Love Once // Vivir dos veces","No","2020-01-07","3.700.000","1:41","2.200.000","","","","","null",""
"Mary and The Witch's Flower // メアリと魔女の花","No","","3.700.000","1:43","2.200.000","","","","","","null",""
"Mosul // الموصل","No","2020-11-26","3.700.000","1:43","2.200.000","","","","","","null",""
"The Strays","Yes","2023-02-22","3.700.000","1:40","2.200.000","","","","","","null",""
"Three of Us // थ्री ऑफ़ अस","Yes","","3.700.000","1:39","2.200.000","","","","","","null",""
"TLC Forever","No","","3.700.000","1:42","2.200.000","","","","","","null",""
"Warriors of Future // 明日戰記 // 明日战记","Yes","2022-12-02","3.700.000","1:40","2.200.000","","","","","","null",""
"Infinite Storm","No","","3.600.000","1:38","2.200.000","","","","","","null",""
"Love Tactics // Aşk Taktikleri","Yes","2022-02-11","3.600.000","1:39","2.200.000","","","","","","null",""
"Rush Hour (1998)","No","","3.600.000","1:38","2.200.000","","","","","","null",""
"The Great Seduction // La gran seducción","Yes","2023-08-30","3.500.000","1:36","2.200.000","","","","","","null",""
"Where the Tracks End // El último vagón","No","2023-05-26","3.500.000","1:36","2.200.000","","","","","","null",""
"As Above"," So Below (2014)","No","","3.400.000","1:33","2.200.000","","","","","null",""
"Backcountry","No","","3.400.000","1:32","2.200.000","","","","","","null",""
"The Whole Truth (2016)","No","","3.400.000","1:34","2.200.000","","","","","","null",""
"River Wild","No","","3.300.000","1:31","2.200.000","","","","","","null",""
"Spy Kids: All the Time in the World","No","","3.300.000","1:28","2.200.000","","","","","","null",""
"Beverly Hills Ninja","No","","3.200.000","1:29","2.200.000","","","","","","null",""
"Johnny English Strikes Again","No","","3.200.000","1:29","2.200.000","","","","","","null",""
"Jumper","No","","3.200.000","1:28","2.200.000","","","","","","null",""
"Scary Movie 3","No","","3.100.000","1:24","2.200.000","","","","","","null",""
"Surviving Paradise: A Family Tale","Yes","2022-03-03","2.900.000","1:19","2.200.000","","","","","","null",""
"La Leyenda de la Llorona","No","","2.800.000","1:15","2.200.000","","","","","","null",""
"Rabbids Invasion Special: Mission to Mars","No","2022-02-18","2.600.000","1:11","2.200.000","","","","","","null",""
"Mighty Morphin Power Rangers: Once & Always","No","2023-04-19","2.100.000","0:58","2.200.000","","","","","","null",""
"A Go! Go! Cory Carson Halloween","Yes","2020-10-02","900.000","0:25","2.200.000","","","","","","null",""
"God's Crooked Lines // Los renglones torcidos de Dios","No","2022-12-09","5.500.000","2:34","2.100.000","","","","","","null",""
"Scent of a Woman (1992)","No","","5.500.000","2:36","2.100.000","","","","","","null",""
"Harry Potter and the Goblet of Fire","No","","5.400.000","2:37","2.100.000","","","","","","null",""
"Cast Away (2000)","No","","5.000.000","2:24","2.100.000","","","","","","null",""
"Catch Me If You Can (2002)","No","","4.900.000","2:22","2.100.000","","","","","","null",""
"Devotion","No","2023-01-20","4.900.000","2:19","2.100.000","","","","","","null",""
"Carter // 카터","Yes","2022-08-05","4.800.000","2:14","2.100.000","","","","","","null",""
"Conjuring Kannappan","Yes","","4.800.000","2:20","2.100.000","","","","","","null",""
"Darlings // डार्लिंग्स","Yes","2022-08-05","4.800.000","2:15","2.100.000","","","","","","null",""
"Kingdom2: Far and Away // キングダム2 遥かなる大地へ","No","","4.700.000","2:14","2.100.000","","","","","","null",""
"Mission Majnu // मिशन मजनू","Yes","2023-01-20","4.600.000","2:10","2.100.000","","","","","","null",""
"Dream Girl 2 // ड्रीम गर्ल 2","No","","4.400.000","2:07","2.100.000","","","","","","null",""
"Rebecca","Yes","2020-10-21","4.400.000","2:03","2.100.000","","","","","","null",""
"Long Shot (2019)","No","","4.300.000","2:05","2.100.000","","","","","","null",""
"Unfaithful (2002)","No","","4.300.000","2:04","2.100.000","","","","","","null",""
"Angel Has Fallen","No","","4.200.000","2:01","2.100.000","","","","","","null",""
"Tyler Perry's Why Did I Get Married Too?","No","","4.200.000","2:01","2.100.000","","","","","","null",""
"A Very Good Girl","Yes","","4.100.000","1:58","2.100.000","","","","","","null",""
"Dead Man Down","No","","4.100.000","1:57","2.100.000","","","","","","null",""
"Lumberjack the Monster // 怪物の木こり","Yes","","4.100.000","1:59","2.100.000","","","","","","null",""
"A Walk Among the Tombstones","No","","4.000.000","1:54","2.100.000","","","","","","null",""
"Isi & Ossi","Yes","2020-02-14","4.000.000","1:53","2.100.000","","","","","","null",""
"Love & Gelato","Yes","2022-06-22","4.000.000","1:52","2.100.000","","","","","","null",""
"Dangerous Liaisons // Les Liaisons dangereuses","Yes","2022-07-08","3.900.000","1:49","2.100.000","","","","","","null",""
